sample	coverage	taxonomy
01_26_FSB_R1_paired	1.15	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
01_26_FSB_R1_paired	0.45	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
01_26_FSB_R1_paired	4.72	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
01_26_FSB_R1_paired	0.3	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
01_26_FSB_R1_paired	0.79	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
01_26_FSB_R1_paired	0.28	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
01_26_FSB_R1_paired	1.53	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
01_26_FSB_R1_paired	1.19	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
01_26_FSB_R1_paired	1.44	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
01_26_FSB_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
01_26_FSB_R1_paired	0.4	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
01_26_FSB_R1_paired	0.74	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
01_26_FSB_R1_paired	0.91	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
01_26_FSB_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
01_26_FSB_R1_paired	0.4	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
01_26_FSB_R1_paired	1.14	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
01_26_FSB_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
01_26_FSB_R1_paired	0.81	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
01_26_FSB_R1_paired	4.25	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
01_26_FSB_R1_paired	0.89	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
01_26_FSB_R1_paired	0.17	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia; o__Kapaibacteriales
